"기준일","요일","시군구","연령대","성별","통화건수"
20170222,"수","강서구","30대","남",188
20170222,"수","강서구","30대","여",275
20170222,"수","강서구","40대","남",165
20170222,"수","강서구","40대","여",297
20170222,"수","강서구","50대","남",60
20170222,"수","강서구","50대","여",113
20170222,"수","강서구","60대이상","남",38
20170222,"수","강서구","60대이상","여",55
20170222,"수","관악구","10대","남",32
20170222,"수","관악구","10대","여",18
20170222,"수","관악구","20대","남",190
20170222,"수","관악구","20대","여",128
20170222,"수","관악구","30대","남",167
20170222,"수","관악구","30대","여",165
20170222,"수","관악구","40대","남",99
20170222,"수","관악구","40대","여",169
20170222,"수","관악구","50대","남",31
20170222,"수","관악구","50대","여",45
20170222,"수","관악구","60대이상","남",23
20170222,"수","관악구","60대이상","여",28
20170222,"수","광진구","10대","남",21
20170222,"수","광진구","10대","여",9
20170222,"수","광진구","20대","남",31
20170222,"수","광진구","20대","여",37
20170222,"수","광진구","30대","남",27
20170222,"수","광진구","30대","여",31
20170222,"수","광진구","40대","남",14
20170222,"수","광진구","40대","여",44
20170222,"수","광진구","50대","남",19
20170222,"수","광진구","50대","여",25
20170222,"수","광진구","60대이상","남",10
20170222,"수","광진구","60대이상","여",11
20170222,"수","구로구","10대","남",35
20170222,"수","구로구","10대","여",26
20170222,"수","구로구","20대","남",61
20170222,"수","구로구","20대","여",59
20170222,"수","구로구","30대","남",72
20170222,"수","구로구","30대","여",98
20170222,"수","구로구","40대","남",47
20170222,"수","구로구","40대","여",115
20170222,"수","구로구","50대","남",32
20170222,"수","구로구","50대","여",27
20170222,"수","구로구","60대이상","남",27
20170222,"수","구로구","60대이상","여",22
20170222,"수","금천구","10대","남",19
20170222,"수","금천구","10대","여",10
20170222,"수","금천구","20대","남",42
20170222,"수","금천구","20대","여",28
20170222,"수","금천구","30대","남",70
20170222,"수","금천구","30대","여",60
20170222,"수","금천구","40대","남",50
20170222,"수","금천구","40대","여",53
20170222,"수","금천구","50대","남",18
20170222,"수","금천구","50대","여",15
20170222,"수","금천구","60대이상","남",10
20170222,"수","금천구","60대이상","여",16
20170222,"수","노원구","10대","남",43
20170222,"수","노원구","10대","여",33
20170222,"수","노원구","20대","남",80
20170222,"수","노원구","20대","여",69
20170222,"수","노원구","30대","남",85
20170222,"수","노원구","30대","여",120
20170222,"수","노원구","40대","남",99
20170222,"수","노원구","40대","여",203
20170222,"수","노원구","50대","남",44
20170222,"수","노원구","50대","여",59
20170222,"수","노원구","60대이상","남",31
20170222,"수","노원구","60대이상","여",26
20170222,"수","도봉구","10대","남",15
20170222,"수","도봉구","10대","여",9
20170222,"수","도봉구","20대","남",25
20170222,"수","도봉구","20대","여",29
20170222,"수","도봉구","30대","남",20
20170222,"수","도봉구","30대","여",36
20170222,"수","도봉구","40대","남",18
20170222,"수","도봉구","40대","여",29
20170222,"수","도봉구","50대","남",10
20170222,"수","도봉구","50대","여",21
20170222,"수","도봉구","60대이상","남",16
20170222,"수","도봉구","60대이상","여",16
20170222,"수","동대문구","10대","남",24
20170222,"수","동대문구","10대","여",9
20170222,"수","동대문구","20대","남",48
20170222,"수","동대문구","20대","여",45
20170222,"수","동대문구","30대","남",50
20170222,"수","동대문구","30대","여",48
20170222,"수","동대문구","40대","남",38
20170222,"수","동대문구","40대","여",58
20170222,"수","동대문구","50대","남",25
20170222,"수","동대문구","50대","여",18
20170222,"수","동대문구","60대이상","남",7
20170222,"수","동대문구","60대이상","여",15
20170222,"수","동작구","10대","남",19
20170222,"수","동작구","10대","여",31
20170222,"수","동작구","20대","남",50
20170222,"수","동작구","20대","여",42
20170222,"수","동작구","30대","남",38
20170222,"수","동작구","30대","여",46
20170222,"수","동작구","40대","남",40
20170222,"수","동작구","40대","여",34
20170222,"수","동작구","50대","남",26
20170222,"수","동작구","50대","여",24
20170222,"수","동작구","60대이상","남",14
20170222,"수","동작구","60대이상","여",16
20170222,"수","마포구","10대","남",41
20170222,"수","마포구","10대","여",36
20170222,"수","마포구","20대","남",98
20170222,"수","마포구","20대","여",75
20170222,"수","마포구","30대","남",91
20170222,"수","마포구","30대","여",85
20170222,"수","마포구","40대","남",57
20170222,"수","마포구","40대","여",81
20170222,"수","마포구","50대","남",37
20170222,"수","마포구","50대","여",35
20170222,"수","마포구","60대이상","남",20
20170222,"수","마포구","60대이상","여",15
20170222,"수","서대문구","10대","남",46
20170222,"수","서대문구","10대","여",22
20170222,"수","서대문구","20대","남",102
20170222,"수","서대문구","20대","여",86
20170222,"수","서대문구","30대","남",95
20170222,"수","서대문구","30대","여",112
20170222,"수","서대문구","40대","남",74
20170222,"수","서대문구","40대","여",139
20170222,"수","서대문구","50대","남",35
20170222,"수","서대문구","50대","여",49
20170222,"수","서대문구","60대이상","남",36
20170222,"수","서대문구","60대이상","여",15
20170222,"수","서초구","10대","남",40
20170222,"수","서초구","10대","여",28
20170222,"수","서초구","20대","남",92
20170222,"수","서초구","20대","여",81
20170222,"수","서초구","30대","남",104
20170222,"수","서초구","30대","여",118
20170222,"수","서초구","40대","남",100
20170222,"수","서초구","40대","여",186
20170222,"수","서초구","50대","남",29
20170222,"수","서초구","50대","여",57
20170222,"수","서초구","60대이상","남",19
20170222,"수","서초구","60대이상","여",27
20170222,"수","성동구","10대","남",22
20170222,"수","성동구","10대","여",27
20170222,"수","성동구","20대","남",62
20170222,"수","성동구","20대","여",39
20170222,"수","성동구","30대","남",81
20170222,"수","성동구","30대","여",86
20170222,"수","성동구","40대","남",59
20170222,"수","성동구","40대","여",106
20170222,"수","성동구","50대","남",21
20170222,"수","성동구","50대","여",41
20170222,"수","성동구","60대이상","남",7
20170222,"수","성동구","60대이상","여",16
20170222,"수","성북구","10대","남",30
20170222,"수","성북구","10대","여",20
20170222,"수","성북구","20대","남",63
20170222,"수","성북구","20대","여",68
20170222,"수","성북구","30대","남",54
20170222,"수","성북구","30대","여",92
20170222,"수","성북구","40대","남",67
20170222,"수","성북구","40대","여",105
20170222,"수","성북구","50대","남",33
20170222,"수","성북구","50대","여",40
20170222,"수","성북구","60대이상","남",21
20170222,"수","성북구","60대이상","여",26
20170222,"수","송파구","10대","남",66
20170222,"수","송파구","10대","여",40
20170222,"수","송파구","20대","남",86
20170222,"수","송파구","20대","여",95
20170222,"수","송파구","30대","남",121
20170222,"수","송파구","30대","여",159
20170222,"수","송파구","40대","남",96
20170222,"수","송파구","40대","여",204
20170222,"수","송파구","50대","남",43
20170222,"수","송파구","50대","여",61
20170222,"수","송파구","60대이상","남",17
20170222,"수","송파구","60대이상","여",31
20170222,"수","양천구","10대","남",20
20170222,"수","양천구","10대","여",17
20170222,"수","양천구","20대","남",30
20170222,"수","양천구","20대","여",26
20170222,"수","양천구","30대","남",32
20170222,"수","양천구","30대","여",43
20170222,"수","양천구","40대","남",27
20170222,"수","양천구","40대","여",76
20170222,"수","양천구","50대","남",12
20170222,"수","양천구","50대","여",16
20170222,"수","양천구","60대이상","남",16
20170222,"수","양천구","60대이상","여",18
20170222,"수","영등포구","10대","남",53
20170222,"수","영등포구","10대","여",32
20170222,"수","영등포구","20대","남",109
20170222,"수","영등포구","20대","여",128
20170222,"수","영등포구","30대","남",150
20170222,"수","영등포구","30대","여",162
20170222,"수","영등포구","40대","남",101
20170222,"수","영등포구","40대","여",129
20170222,"수","영등포구","50대","남",52
20170222,"수","영등포구","50대","여",43
20170222,"수","영등포구","60대이상","남",34
20170222,"수","영등포구","60대이상","여",37
20170222,"수","용산구","10대","남",29
20170222,"수","용산구","10대","여",36
20170222,"수","용산구","20대","남",75
20170222,"수","용산구","20대","여",51
20170222,"수","용산구","30대","남",79
20170222,"수","용산구","30대","여",94
20170222,"수","용산구","40대","남",59
20170222,"수","용산구","40대","여",99
20170222,"수","용산구","50대","남",29
20170222,"수","용산구","50대","여",37
20170222,"수","용산구","60대이상","남",25
20170222,"수","용산구","60대이상","여",21
20170222,"수","은평구","10대","남",48
20170222,"수","은평구","10대","여",40
20170222,"수","은평구","20대","남",60
20170222,"수","은평구","20대","여",60
20170222,"수","은평구","30대","남",87
20170222,"수","은평구","30대","여",116
20170222,"수","은평구","40대","남",72
20170222,"수","은평구","40대","여",161
20170222,"수","은평구","50대","남",39
20170222,"수","은평구","50대","여",50
20170222,"수","은평구","60대이상","남",9
20170222,"수","은평구","60대이상","여",28
20170222,"수","종로구","10대","남",15
20170222,"수","종로구","10대","여",6
20170222,"수","종로구","20대","남",41
20170222,"수","종로구","20대","여",56
20170222,"수","종로구","30대","남",40
20170222,"수","종로구","30대","여",39
20170222,"수","종로구","40대","남",30
20170222,"수","종로구","40대","여",59
20170222,"수","종로구","50대","남",16
20170222,"수","종로구","50대","여",30
20170222,"수","종로구","60대이상","남",4
20170222,"수","종로구","60대이상","여",10
20170222,"수","중구","10대","남",14
20170222,"수","중구","10대","여",12
20170222,"수","중구","20대","남",62
20170222,"수","중구","20대","여",40
20170222,"수","중구","30대","남",89
20170222,"수","중구","30대","여",87
20170222,"수","중구","40대","남",66
20170222,"수","중구","40대","여",88
20170222,"수","중구","50대","남",29
20170222,"수","중구","50대","여",37
20170222,"수","중구","60대이상","남",10
20170222,"수","중구","60대이상","여",26
20170222,"수","중랑구","10대","남",36
20170222,"수","중랑구","10대","여",18
20170222,"수","중랑구","20대","남",56
20170222,"수","중랑구","20대","여",55
20170222,"수","중랑구","30대","남",55
20170222,"수","중랑구","30대","여",87
20170222,"수","중랑구","40대","남",39
20170222,"수","중랑구","40대","여",84
20170222,"수","중랑구","50대","남",37
20170222,"수","중랑구","50대","여",44
20170222,"수","중랑구","60대이상","남",16
20170222,"수","중랑구","60대이상","여",23
20170223,"목","강남구","10대","남",63
20170223,"목","강남구","10대","여",52
20170223,"목","강남구","20대","남",164
20170223,"목","강남구","20대","여",111
20170223,"목","강남구","30대","남",172
20170223,"목","강남구","30대","여",150
20170223,"목","강남구","40대","남",109
20170223,"목","강남구","40대","여",237
20170223,"목","강남구","50대","남",57
20170223,"목","강남구","50대","여",76
20170223,"목","강남구","60대이상","남",29
20170223,"목","강남구","60대이상","여",46
20170223,"목","강동구","10대","남",53
20170223,"목","강동구","10대","여",44
20170223,"목","강동구","20대","남",73
20170223,"목","강동구","20대","여",68
20170223,"목","강동구","30대","남",98
20170223,"목","강동구","30대","여",114
20170223,"목","강동구","40대","남",99
20170223,"목","강동구","40대","여",142
20170223,"목","강동구","50대","남",42
20170223,"목","강동구","50대","여",59
20170223,"목","강동구","60대이상","남",10
20170223,"목","강동구","60대이상","여",39
20170223,"목","강북구","10대","남",40
20170223,"목","강북구","10대","여",14
20170223,"목","강북구","20대","남",45
20170223,"목","강북구","20대","여",46
20170223,"목","강북구","30대","남",92
20170223,"목","강북구","30대","여",101
20170223,"목","강북구","40대","남",64
20170223,"목","강북구","40대","여",117
20170223,"목","강북구","50대","남",22
20170223,"목","강북구","50대","여",44
20170223,"목","강북구","60대이상","남",12
20170223,"목","강북구","60대이상","여",19
20170223,"목","강서구","10대","남",86
20170223,"목","강서구","10대","여",77
20170223,"목","강서구","20대","남",150
20170223,"목","강서구","20대","여",169
20170223,"목","강서구","30대","남",201
20170223,"목","강서구","30대","여",259
20170223,"목","강서구","40대","남",149
20170223,"목","강서구","40대","여",306
20170223,"목","강서구","50대","남",71
20170223,"목","강서구","50대","여",92
20170223,"목","강서구","60대이상","남",49
20170223,"목","강서구","60대이상","여",44
20170223,"목","관악구","10대","남",39
20170223,"목","관악구","10대","여",38
20170223,"목","관악구","20대","남",165
20170223,"목","관악구","20대","여",133
20170223,"목","관악구","30대","남",129
20170223,"목","관악구","30대","여",175
20170223,"목","관악구","40대","남",77
20170223,"목","관악구","40대","여",160
20170223,"목","관악구","50대","남",33
20170223,"목","관악구","50대","여",45
20170223,"목","관악구","60대이상","남",22
20170223,"목","관악구","60대이상","여",23
20170223,"목","광진구","10대","남",9
20170223,"목","광진구","10대","여",10
20170223,"목","광진구","20대","남",29
20170223,"목","광진구","20대","여",28
20170223,"목","광진구","30대","남",31
20170223,"목","광진구","30대","여",35
20170223,"목","광진구","40대","남",14
20170223,"목","광진구","40대","여",40
20170223,"목","광진구","50대","남",15
20170223,"목","광진구","50대","여",11
20170223,"목","광진구","60대이상","남",11
20170223,"목","광진구","60대이상","여",8
20170223,"목","구로구","10대","남",34
20170223,"목","구로구","10대","여",31
20170223,"목","구로구","20대","남",46
20170223,"목","구로구","20대","여",45
20170223,"목","구로구","30대","남",68
20170223,"목","구로구","30대","여",95
20170223,"목","구로구","40대","남",40
20170223,"목","구로구","40대","여",104
20170223,"목","구로구","50대","남",35
20170223,"목","구로구","50대","여",36
20170223,"목","구로구","60대이상","남",27
20170223,"목","구로구","60대이상","여",17
20170223,"목","금천구","10대","남",17
20170223,"목","금천구","10대","여",15
20170223,"목","금천구","20대","남",42
20170223,"목","금천구","20대","여",39
20170223,"목","금천구","30대","남",59
20170223,"목","금천구","30대","여",62
20170223,"목","금천구","40대","남",37
20170223,"목","금천구","40대","여",54
20170223,"목","금천구","50대","남",20
20170223,"목","금천구","50대","여",23
20170223,"목","금천구","60대이상","남",16
20170223,"목","금천구","60대이상","여",16
20170223,"목","노원구","10대","남",57
20170223,"목","노원구","10대","여",35
20170223,"목","노원구","20대","남",75
20170223,"목","노원구","20대","여",78
20170223,"목","노원구","30대","남",94
20170223,"목","노원구","30대","여",114
20170223,"목","노원구","40대","남",73
20170223,"목","노원구","40대","여",179
20170223,"목","노원구","50대","남",53
20170223,"목","노원구","50대","여",47
20170223,"목","노원구","60대이상","남",15
20170223,"목","노원구","60대이상","여",34
20170223,"목","도봉구","10대","남",12
20170223,"목","도봉구","10대","여",17
20170223,"목","도봉구","20대","남",23
20170223,"목","도봉구","20대","여",27
20170223,"목","도봉구","30대","남",20
20170223,"목","도봉구","30대","여",26
20170223,"목","도봉구","40대","남",18
20170223,"목","도봉구","40대","여",37
20170223,"목","도봉구","50대","남",14
20170223,"목","도봉구","50대","여",21
20170223,"목","도봉구","60대이상","남",9
20170223,"목","도봉구","60대이상","여",15
20170223,"목","동대문구","10대","남",30
20170223,"목","동대문구","10대","여",16
20170223,"목","동대문구","20대","남",45
20170223,"목","동대문구","20대","여",30
20170223,"목","동대문구","30대","남",45
20170223,"목","동대문구","30대","여",32
20170223,"목","동대문구","40대","남",39
20170223,"목","동대문구","40대","여",54
20170223,"목","동대문구","50대","남",10
20170223,"목","동대문구","50대","여",27
20170223,"목","동대문구","60대이상","남",16
20170223,"목","동대문구","60대이상","여",11
20170223,"목","동작구","10대","남",15
20170223,"목","동작구","10대","여",9
20170223,"목","동작구","20대","남",44
20170223,"목","동작구","20대","여",46
20170223,"목","동작구","30대","남",39
20170223,"목","동작구","30대","여",33
20170223,"목","동작구","40대","남",29
20170223,"목","동작구","40대","여",37
20170223,"목","동작구","50대","남",6
20170223,"목","동작구","50대","여",20
20170223,"목","동작구","60대이상","남",21
20170223,"목","동작구","60대이상","여",24
20170223,"목","마포구","10대","남",32
20170223,"목","마포구","10대","여",28
20170223,"목","마포구","20대","남",43
20170223,"목","마포구","20대","여",71
20170223,"목","마포구","30대","남",68
20170223,"목","마포구","30대","여",86
20170223,"목","마포구","40대","남",56
20170223,"목","마포구","40대","여",87
20170223,"목","마포구","50대","남",41
20170223,"목","마포구","50대","여",32
20170223,"목","마포구","60대이상","남",14
20170223,"목","마포구","60대이상","여",5
20170223,"목","서대문구","10대","남",49
20170223,"목","서대문구","10대","여",36
20170223,"목","서대문구","20대","남",84
20170223,"목","서대문구","20대","여",78
20170223,"목","서대문구","30대","남",89
20170223,"목","서대문구","30대","여",104
20170223,"목","서대문구","40대","남",62
20170223,"목","서대문구","40대","여",109
20170223,"목","서대문구","50대","남",28
20170223,"목","서대문구","50대","여",44
20170223,"목","서대문구","60대이상","남",26
20170223,"목","서대문구","60대이상","여",17
20170223,"목","서초구","10대","남",50
20170223,"목","서초구","10대","여",25
20170223,"목","서초구","20대","남",96
20170223,"목","서초구","20대","여",68
20170223,"목","서초구","30대","남",118
20170223,"목","서초구","30대","여",109
20170223,"목","서초구","40대","남",87
20170223,"목","서초구","40대","여",153
20170223,"목","서초구","50대","남",25
20170223,"목","서초구","50대","여",65
20170223,"목","서초구","60대이상","남",16
20170223,"목","서초구","60대이상","여",34
20170223,"목","성동구","10대","남",17
20170223,"목","성동구","10대","여",17
20170223,"목","성동구","20대","남",58
20170223,"목","성동구","20대","여",50
20170223,"목","성동구","30대","남",65
20170223,"목","성동구","30대","여",99
20170223,"목","성동구","40대","남",61
20170223,"목","성동구","40대","여",90
20170223,"목","성동구","50대","남",29
20170223,"목","성동구","50대","여",27
20170223,"목","성동구","60대이상","남",7
20170223,"목","성동구","60대이상","여",13
20170223,"목","성북구","10대","남",51
20170223,"목","성북구","10대","여",41
20170223,"목","성북구","20대","남",81
20170223,"목","성북구","20대","여",78
20170223,"목","성북구","30대","남",57
20170223,"목","성북구","30대","여",85
20170223,"목","성북구","40대","남",78
20170223,"목","성북구","40대","여",102
20170223,"목","성북구","50대","남",40
20170223,"목","성북구","50대","여",32
20170223,"목","성북구","60대이상","남",17
20170223,"목","성북구","60대이상","여",22
20170223,"목","송파구","10대","남",51
20170223,"목","송파구","10대","여",45
20170223,"목","송파구","20대","남",113
20170223,"목","송파구","20대","여",100
20170223,"목","송파구","30대","남",95
20170223,"목","송파구","30대","여",151
20170223,"목","송파구","40대","남",98
20170223,"목","송파구","40대","여",170
20170223,"목","송파구","50대","남",50
20170223,"목","송파구","50대","여",79
20170223,"목","송파구","60대이상","남",33
20170223,"목","송파구","60대이상","여",33
20170223,"목","양천구","10대","남",15
20170223,"목","양천구","10대","여",17
20170223,"목","양천구","20대","남",31
20170223,"목","양천구","20대","여",27
20170223,"목","양천구","30대","남",27
20170223,"목","양천구","30대","여",42
20170223,"목","양천구","40대","남",24
20170223,"목","양천구","40대","여",73
20170223,"목","양천구","50대","남",16
20170223,"목","양천구","50대","여",24
20170223,"목","양천구","60대이상","남",14
20170223,"목","양천구","60대이상","여",15
20170223,"목","영등포구","10대","남",51
20170223,"목","영등포구","10대","여",24
20170223,"목","영등포구","20대","남",86
20170223,"목","영등포구","20대","여",102
20170223,"목","영등포구","30대","남",145
20170223,"목","영등포구","30대","여",146
20170223,"목","영등포구","40대","남",95
20170223,"목","영등포구","40대","여",159
20170223,"목","영등포구","50대","남",46
20170223,"목","영등포구","50대","여",44
20170223,"목","영등포구","60대이상","남",28
20170223,"목","영등포구","60대이상","여",31
20170223,"목","용산구","10대","남",41
20170223,"목","용산구","10대","여",25
20170223,"목","용산구","20대","남",62
20170223,"목","용산구","20대","여",58
20170223,"목","용산구","30대","남",79
20170223,"목","용산구","30대","여",74
20170223,"목","용산구","40대","남",64
20170223,"목","용산구","40대","여",92
20170223,"목","용산구","50대","남",38
20170223,"목","용산구","50대","여",43
20170223,"목","용산구","60대이상","남",17
20170223,"목","용산구","60대이상","여",32
20170223,"목","은평구","10대","남",31
20170223,"목","은평구","10대","여",39
20170223,"목","은평구","20대","남",65
20170223,"목","은평구","20대","여",74
20170223,"목","은평구","30대","남",83
20170223,"목","은평구","30대","여",97
20170223,"목","은평구","40대","남",69
20170223,"목","은평구","40대","여",127
20170223,"목","은평구","50대","남",26
20170223,"목","은평구","50대","여",42
20170223,"목","은평구","60대이상","남",24
20170223,"목","은평구","60대이상","여",17
20170223,"목","종로구","10대","남",16
20170223,"목","종로구","10대","여",10
20170223,"목","종로구","20대","남",60
20170223,"목","종로구","20대","여",50
20170223,"목","종로구","30대","남",44
20170223,"목","종로구","30대","여",49
20170223,"목","종로구","40대","남",31
20170223,"목","종로구","40대","여",56
20170223,"목","종로구","50대","남",30
20170223,"목","종로구","50대","여",19
20170223,"목","종로구","60대이상","남",14
20170223,"목","종로구","60대이상","여",15
20170223,"목","중구","10대","남",31
20170223,"목","중구","10대","여",17
20170223,"목","중구","20대","남",65
20170223,"목","중구","20대","여",72
20170223,"목","중구","30대","남",107
20170223,"목","중구","30대","여",74
20170223,"목","중구","40대","남",76
20170223,"목","중구","40대","여",128
20170223,"목","중구","50대","남",21
20170223,"목","중구","50대","여",51
20170223,"목","중구","60대이상","남",11
20170223,"목","중구","60대이상","여",21
20170223,"목","중랑구","10대","남",23
20170223,"목","중랑구","10대","여",31
20170223,"목","중랑구","20대","남",46
20170223,"목","중랑구","20대","여",50
20170223,"목","중랑구","30대","남",51
20170223,"목","중랑구","30대","여",60
20170223,"목","중랑구","40대","남",59
20170223,"목","중랑구","40대","여",62
20170223,"목","중랑구","50대","남",20
20170223,"목","중랑구","50대","여",31
20170223,"목","중랑구","60대이상","남",11
20170223,"목","중랑구","60대이상","여",29
20170224,"금","강남구","10대","남",58
20170224,"금","강남구","10대","여",60
20170224,"금","강남구","20대","남",151
20170224,"금","강남구","20대","여",121
20170224,"금","강남구","30대","남",209
20170224,"금","강남구","30대","여",205
20170224,"금","강남구","40대","남",124
20170224,"금","강남구","40대","여",295
20170224,"금","강남구","50대","남",61
20170224,"금","강남구","50대","여",88
20170224,"금","강남구","60대이상","남",60
20170224,"금","강남구","60대이상","여",30
20170224,"금","강동구","10대","남",59
20170224,"금","강동구","10대","여",36
20170224,"금","강동구","20대","남",96
20170224,"금","강동구","20대","여",78
20170224,"금","강동구","30대","남",121
20170224,"금","강동구","30대","여",158
20170224,"금","강동구","40대","남",104
20170224,"금","강동구","40대","여",181
20170224,"금","강동구","50대","남",39
20170224,"금","강동구","50대","여",72
20170224,"금","강동구","60대이상","남",19
20170224,"금","강동구","60대이상","여",40
20170224,"금","강북구","10대","남",36
20170224,"금","강북구","10대","여",31
20170224,"금","강북구","20대","남",66
20170224,"금","강북구","20대","여",60
20170224,"금","강북구","30대","남",97
20170224,"금","강북구","30대","여",140
20170224,"금","강북구","40대","남",112
20170224,"금","강북구","40대","여",193
20170224,"금","강북구","50대","남",42
20170224,"금","강북구","50대","여",58
20170224,"금","강북구","60대이상","남",16
20170224,"금","강북구","60대이상","여",29
20170224,"금","강서구","10대","남",100
20170224,"금","강서구","10대","여",83
20170224,"금","강서구","20대","남",188
20170224,"금","강서구","20대","여",158
20170224,"금","강서구","30대","남",290
20170224,"금","강서구","30대","여",345
20170224,"금","강서구","40대","남",198
20170224,"금","강서구","40대","여",405
20170224,"금","강서구","50대","남",83
20170224,"금","강서구","50대","여",121
20170224,"금","강서구","60대이상","남",48
20170224,"금","강서구","60대이상","여",44
20170224,"금","관악구","10대","남",45
20170224,"금","관악구","10대","여",31
20170224,"금","관악구","20대","남",178
20170224,"금","관악구","20대","여",137
20170224,"금","관악구","30대","남",222
20170224,"금","관악구","30대","여",198
20170224,"금","관악구","40대","남",103
20170224,"금","관악구","40대","여",204
20170224,"금","관악구","50대","남",35
20170224,"금","관악구","50대","여",67
20170224,"금","관악구","60대이상","남",20
20170224,"금","관악구","60대이상","여",26
20170224,"금","광진구","10대","남",10
20170224,"금","광진구","10대","여",20
20170224,"금","광진구","20대","남",26
20170224,"금","광진구","20대","여",27
20170224,"금","광진구","30대","남",43
20170224,"금","광진구","30대","여",38
20170224,"금","광진구","40대","남",29
20170224,"금","광진구","40대","여",48
20170224,"금","광진구","50대","남",19
20170224,"금","광진구","50대","여",21
20170224,"금","광진구","60대이상","남",10
20170224,"금","광진구","60대이상","여",14
20170224,"금","구로구","10대","남",44
20170224,"금","구로구","10대","여",25
20170224,"금","구로구","20대","남",75
20170224,"금","구로구","20대","여",64
20170224,"금","구로구","30대","남",96
20170224,"금","구로구","30대","여",117
20170224,"금","구로구","40대","남",81
20170224,"금","구로구","40대","여",133
20170224,"금","구로구","50대","남",36
20170224,"금","구로구","50대","여",43
20170224,"금","구로구","60대이상","남",17
20170224,"금","구로구","60대이상","여",27
20170224,"금","금천구","10대","남",28
20170224,"금","금천구","10대","여",21
20170224,"금","금천구","20대","남",52
20170224,"금","금천구","20대","여",35
20170224,"금","금천구","30대","남",76
20170224,"금","금천구","30대","여",68
20170224,"금","금천구","40대","남",40
20170224,"금","금천구","40대","여",65
20170224,"금","금천구","50대","남",24
20170224,"금","금천구","50대","여",33
20170224,"금","금천구","60대이상","남",14
20170224,"금","금천구","60대이상","여",5
20170224,"금","노원구","10대","남",63
20170224,"금","노원구","10대","여",50
20170224,"금","노원구","20대","남",76
20170224,"금","노원구","20대","여",68
20170224,"금","노원구","30대","남",126
20170224,"금","노원구","30대","여",172
20170224,"금","노원구","40대","남",108
20170224,"금","노원구","40대","여",269
20170224,"금","노원구","50대","남",63
20170224,"금","노원구","50대","여",78
20170224,"금","노원구","60대이상","남",26
20170224,"금","노원구","60대이상","여",41
20170224,"금","도봉구","10대","남",19
20170224,"금","도봉구","10대","여",15
20170224,"금","도봉구","20대","남",27
20170224,"금","도봉구","20대","여",32
20170224,"금","도봉구","30대","남",39
20170224,"금","도봉구","30대","여",44
20170224,"금","도봉구","40대","남",30
20170224,"금","도봉구","40대","여",33
20170224,"금","도봉구","50대","남",14
20170224,"금","도봉구","50대","여",19
20170224,"금","도봉구","60대이상","남",10
20170224,"금","도봉구","60대이상","여",10
20170224,"금","동대문구","10대","남",33
20170224,"금","동대문구","10대","여",21
20170224,"금","동대문구","20대","남",68
20170224,"금","동대문구","20대","여",31
20170224,"금","동대문구","30대","남",66
20170224,"금","동대문구","30대","여",66
20170224,"금","동대문구","40대","남",44
20170224,"금","동대문구","40대","여",65
20170224,"금","동대문구","50대","남",25
20170224,"금","동대문구","50대","여",23
20170224,"금","동대문구","60대이상","남",11
20170224,"금","동대문구","60대이상","여",11
20170224,"금","동작구","10대","남",29
20170224,"금","동작구","10대","여",17
20170224,"금","동작구","20대","남",50
20170224,"금","동작구","20대","여",54
20170224,"금","동작구","30대","남",50
20170224,"금","동작구","30대","여",40
20170224,"금","동작구","40대","남",38
20170224,"금","동작구","40대","여",53
20170224,"금","동작구","50대","남",14
20170224,"금","동작구","50대","여",21
20170224,"금","동작구","60대이상","남",16
20170224,"금","동작구","60대이상","여",4
20170224,"금","마포구","10대","남",26
20170224,"금","마포구","10대","여",39
20170224,"금","마포구","20대","남",69
20170224,"금","마포구","20대","여",70
20170224,"금","마포구","30대","남",104
20170224,"금","마포구","30대","여",109
20170224,"금","마포구","40대","남",74
20170224,"금","마포구","40대","여",116
20170224,"금","마포구","50대","남",36
20170224,"금","마포구","50대","여",44
20170224,"금","마포구","60대이상","남",6
20170224,"금","마포구","60대이상","여",26
20170224,"금","서대문구","10대","남",47
20170224,"금","서대문구","10대","여",33
20170224,"금","서대문구","20대","남",108
20170224,"금","서대문구","20대","여",86
20170224,"금","서대문구","30대","남",119
20170224,"금","서대문구","30대","여",149
20170224,"금","서대문구","40대","남",103
20170224,"금","서대문구","40대","여",170
20170224,"금","서대문구","50대","남",44
20170224,"금","서대문구","50대","여",46
20170224,"금","서대문구","60대이상","남",23
20170224,"금","서대문구","60대이상","여",32
20170224,"금","서초구","10대","남",47
20170224,"금","서초구","10대","여",42
20170224,"금","서초구","20대","남",103
20170224,"금","서초구","20대","여",69
20170224,"금","서초구","30대","남",166
20170224,"금","서초구","30대","여",147
20170224,"금","서초구","40대","남",122
20170224,"금","서초구","40대","여",204
20170224,"금","서초구","50대","남",34
20170224,"금","서초구","50대","여",74
20170224,"금","서초구","60대이상","남",21
20170224,"금","서초구","60대이상","여",23
20170224,"금","성동구","10대","남",22
20170224,"금","성동구","10대","여",14
20170224,"금","성동구","20대","남",55
20170224,"금","성동구","20대","여",61
20170224,"금","성동구","30대","남",115
20170224,"금","성동구","30대","여",159
20170224,"금","성동구","40대","남",75
20170224,"금","성동구","40대","여",142
20170224,"금","성동구","50대","남",41
20170224,"금","성동구","50대","여",40
20170224,"금","성동구","60대이상","남",5
20170224,"금","성동구","60대이상","여",10
20170224,"금","성북구","10대","남",41
20170224,"금","성북구","10대","여",19
20170224,"금","성북구","20대","남",75
